METER_ID,OBJECTID,Meter_Styl,Type,Sub_Base,Max_Hours,Rate_Per_H,Rate_Per_D,Hours_Oper,Sign_Type,Notes,Duplex,LegacyID,Location,FacilityID,Rotation,GlobalID
11G38,3326,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street Sweep Mon,,1,11-G,11G38,270,{BA989415-DB73-4907-A883-7362DBEC04A2}
11G39,3327,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street Sweep Mon,,1,11-G,11G39,270,{4C8C1584-33B3-4BD6-B8FE-785EF35BB5E7}
12G27,3328,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G27,270,{B669CC67-D6F3-41F9-90AF-24BD8934FF59}
12G28,3329,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G28,270,{2655AC4D-4092-488C-9C4C-97F90F048E9C}
12G29,3330,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G29,270,{E4863BA6-9E91-4D9A-9C58-7BF0D57434C0}
12G30,3331,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G30,270,{A998BBF2-54B8-46F9-AD4D-BAAF95F7BD08}
12G31,3332,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G31,270,{4280362B-1345-424C-9B1F-A02C8B1E07F5}
12G32,3333,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G32,270,{0771787E-DD9F-4A5B-8BC6-EFB873560AF8}
12G33,3334,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G33,270,{680B07C8-CF04-480C-90B2-90BA727718AD}
12G34,3335,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G34,270,{B5A371F5-D529-478F-BD62-F4797DF2F84E}
12G35,3336,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G35,270,{2FF4970A-48F6-4B0B-9F98-964380EAB553}
12G36,3337,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G36,270,{0BCB27BC-4638-4971-8A69-CFE781B10A4E}
12G37,3338,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G37,270,{F3B2B123-30B5-4C26-AF7B-57E441FB7AB3}
12G38,3339,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G38,270,{6AFD9E92-C944-4947-93DD-B77EB2F3300D}
12G39,3340,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G39,270,{4EFB5220-A045-4727-B607-9D5F07B8AC54}
12G40,3341,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G40,270,{BDAD060F-E97E-497B-AEFD-E7C44C488598}
12G41,3342,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G41,270,{5AAD1585-4A63-4528-98A8-101401A4BFBA}
12G42,3343,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-G,12G42,270,{4D06C831-65E3-4F5C-8437-90EAE6BEA3E2}
11L82,3344,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,stove pipe,1,11-L,11L82,90,{983F82D2-DF2A-4AEE-9D29-C37A649C0CCB}
11L81,3345,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,11-L,11L81,90,{6986E7F2-648A-4DA4-8991-2E517F7EF3AA}
11L80,3346,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,11-L,11L80,90,{17927188-1738-45E2-A3A3-968DDA96AC10}
11L79,3347,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,11-L,11L79,90,{3F554581-E588-4786-AC30-FC4DABBF04CC}
11L78,3348,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,11-L,11L78,90,{1F7A61B1-4245-49E8-B317-C91849176A47}
11L77,3349,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,11-L,11L77,90,{C9A4EFDD-F0BB-4BD1-84BE-A117C86A8F6A}
11L76,3350,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,11-L,11L76,90,{75B3DB8F-B2F6-486C-A0C9-E40990AA3A9D}
12L83,3351,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-L,12L83,90,{84273748-4A12-4F3F-8EC3-79869F21C577}
12L82,3352,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-L,12L82,90,{C8A7FE7F-FB85-4F57-8025-21A6E3A2C417}
12L81,3353,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-L,12L81,90,{00374430-873F-4FF4-868D-65B305148991}
12L80,3354,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-L,12L80,90,{E851F86C-120B-4926-AD69-B351B73529AB}
12L79,3355,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-L,12L79,90,{76A7C3B9-BF4A-4551-A506-4936CC17DD00}
12L78,3356,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-L,12L78,90,{F4265B5E-5D82-4ABB-BFB6-BD41B029D801}
12L77,3357,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-L,12L77,90,{6B1B4C37-A4B8-4D63-90E6-38D8E3124AD7}
12L76,3358,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-L,12L76,90,{B2B4F472-E30B-4745-9BCF-922CE96199DF}
13L78,3359,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking RT,,Stove Pipe,2,13-L,13L78,90,{2701E2B1-66EE-49A7-BF67-80DF301449DD}
13L77,3360,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking LT,,Stove Pipe,2,13-L,13L77,90,{48F63EC5-2EF9-42FD-9470-1F7B5475A648}
13L76,3361,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking LT,,Stove Pipe,2,13-L,13L76,90,{50EA27A5-B166-4B6F-A6D8-D18E8D3BB381}
14K28,3362,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-K,14K28,270,{8074A76E-0592-4F45-85AF-46340F3267F3}
14K27,3363,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-K,14K27,270,{F7686772-DB87-47D6-94D9-7B126CC5F832}
14K26,3364,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-K,14K26,270,{A1159E6E-B439-49BA-AF06-E3D590815FB6}
12K32,3365,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K32,270,{DC300141-0BB2-43C2-83A0-712BA52204E5}
12K31,3366,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K31,270,{580B30B5-52EC-405A-ABDF-2D6F3EA2573D}
12K30,3367,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,stove pipe,1,12-K,12K30,270,{99F27D1D-B3C8-4E2B-830C-B7EA2DD2522B}
12K28,3368,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K28,270,{568F5CDA-65B8-47E0-9017-A1D25B097ED4}
12K27,3369,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K27,270,{B707F9E7-68AC-43A6-8646-DFFDF854A302}
12K26,3370,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K26,270,{27DE0700-4E83-4FCA-957C-307908359C38}
11K37,3371,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K37,270,{FA018ECF-47AC-45BF-BC1B-131E69930DEE}
11K36,3372,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K36,270,{F415C74E-4B6E-4343-A2A8-9E62566AC7BE}
11K35,3373,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K35,270,{E7261A00-F8E2-47F4-BBFD-B2BB1AF4A1F9}
11K34,3374,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K34,270,{297F00E6-E750-4C23-B4F2-584EC2C3176A}
11K33,3375,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K33,270,{5FD83137-0BB7-4E99-8CE3-309C50C4D107}
11K32,3376,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K32,270,{CCE74493-1850-4113-BDDE-8715A072B856}
11K31,3377,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K31,270,{30F8B488-9EA3-45CA-8834-9ABFFB52CA67}
11K30,3378,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,11-K,11K30,270,{1AA5B7F4-C1BA-4606-86F8-D8310BF3DB47}
11K29,3379,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,NPRT,Stove pipe,1,11-K,11K29,270,{0BA9DB2E-1B9D-4F46-8D9C-503221CC9CE7}
13F36,3380,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,No Parking RT,,Stove Pipe,2,13-F,13F36,270,{73587A89-C66A-4C1A-96B3-AC677DA1D76D}
13F35,3381,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F35,270,{172438A1-CA9B-4671-AD1D-387FA7A501DD}
13F34,3382,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F34,270,{7ED5DE9E-7CC6-4EDF-AC9B-4059A4008CA0}
13F33,3383,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F33,270,{4ADD53DF-8834-4330-964E-6ECC6D8D8E8C}
13F32,3384,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F32,270,{F6237768-9AE8-4D12-A7BA-19E45B552D7D}
13F31,3385,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F31,270,{5447AF12-9A27-4DD1-89FB-D8D88E089B6F}
13F30,3386,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F30,270,{69ED26DA-B0F0-4B5A-9194-A569F36FE0DE}
13F29,3387,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F29,270,{91951D26-0C5C-4B94-84A1-7D2AB0614878}
13F28,3388,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F28,270,{F9030A54-8631-4EF0-BA6D-025304401024}
13F27,3389,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F27,270,{A33375DA-534E-456A-9C0C-7020E4CAB43A}
13F26,3390,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F26,270,{1BA1CC32-6AE3-4327-8CA6-595234B94510}
14M02,3391,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M02,180,{2D12A99A-DAF6-4D87-93D7-D1F6B91D939D}
14M01,3392,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,14-M,14M01,180,{6F7E6123-ABA2-4C38-9BAD-2E4FDAD06D43}
13G51,3393,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G51,0,{BE7F48C1-0E45-41AA-AF57-93545A531256}
13G52,3394,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G52,0,{1BC8C626-4924-4E34-8AC2-FDD713D5AD82}
13G53,3395,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G53,0,{51A7E406-1B22-4A9C-897F-19F5E52839EA}
13G54,3396,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G54,0,{BA04D290-4D29-4C0C-B04E-0043A7B100E4}
13G55,3397,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G55,0,{DB47D779-DA62-41D9-82DE-7A8A4E28ADB1}
13F51,3398,VIP,Mechanical,Brick,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F51,0,{34E239B6-2D40-4BA3-B59F-BB8EBCCC5480}
13F52,3399,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F52,0,{FDB5B13D-88DB-44D2-A268-8CF84F735A41}
13F53,3400,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F53,0,{627B17F3-BEF7-4D89-8EBA-72F01A2760BA}
13F54,3401,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F54,0,{F660ED48-C8D0-41E9-9C22-3CAFBD8EE045}
13F55,3402,VIP,Mechanical,Brick,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F55,0,{A0E5B8B0-8889-444B-87D0-200635825580}
13F56,3403,VIP,Mechanical,Brick,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F56,0,{FC2B6EE3-CE5C-4E5A-B7BA-A62E66FFFAFA}
13F57,3404,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F57,0,{106EFB29-87E8-48C6-84C2-45D2C065E23C}
13F58,3405,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F58,0,{9893B767-7E72-49AB-97A8-63D574B9D21D}
13F59,3406,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F59,0,{73EDC272-D1B8-408E-B0F4-64D8047EA2E4}
13F60,3407,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F60,0,{F14CA966-160A-49E4-89F3-BF84601CC1FE}
13F61,3408,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F61,0,{86644E0E-7286-4DB5-A616-B170E110FC89}
13F62,3409,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F62,0,{8E742517-7B2E-4C6D-A49A-1450F54C7AB9}
13F63,3410,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5.00,8:30 - 5:00,,,,2,13-F,13F63,0,{7EED86BA-6C01-4F6F-BA8A-8E7D452CE2F2}
13F01,3411,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,No Parking LT,,Stove Pipe,2,13-F,13F01,180,{36345E94-CC9B-4960-A9A2-873234DF2F0D}
13F02,3412,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F02,180,{611D1CFC-780B-4C0B-BFA6-8AC881B46C5D}
13F03,3413,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-F,13F03,180,{38F1CE3F-C225-4548-866A-4AE29ABF7D35}
13G01,3414,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G01,180,{8E8F7102-318A-45D6-AD01-FFBC2B498383}
13G02,3415,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G02,180,{7B5F389C-133D-4454-BC38-FCF44D17DD8A}
13G03,3416,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G03,180,{CD418943-1D75-4F5C-BE1C-74DB71593714}
13G04,3417,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G04,180,{91A9ADE7-4737-4055-AB08-A065C4D69A06}
13G05,3418,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,This Car,,,2,13-G,13G05,180,{C1F0AD0E-8004-45E7-A842-0F3A634F780B}
13G06,3419,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,This Car,,,2,13-G,13G06,180,{0446126B-D670-47F8-9DEB-99264650BC44}
13G07,3420,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G07,180,{7F692389-C049-42F4-A455-19FD428167FD}
13G08,3421,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G08,180,{6BF90FB0-8934-463D-AF11-61490B606FFF}
13G09,3422,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G09,180,{8C765843-787C-4346-866C-8C1CB6E20CD6}
13G10,3423,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G10,180,{4119B171-904D-460A-B75C-9ED4E4030FEC}
13G11,3424,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,13-G,13G11,180,{AF0F0B4C-D270-4436-88A1-5E07F746FBCA}
13K26,3425,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-K,13K26,270,{4086C385-0381-46C1-85FA-88E6F912CACE}
13K27,3426,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-K,13K27,270,{ED114419-AF87-4169-ADF9-807F6F47B150}
13K28,3427,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-K,13K28,270,{C69C3B65-349B-4E1D-B6EF-4B6F16414E18}
13K31,3428,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking LT,Freight Loading Zone,Stove Pipe,2,13-K,13K31,270,{2B7887BD-FA8A-4992-A1F4-69B60533E86E}
13L02,3429,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,1,13-L,13L02,180,{EEBC8D96-5E6A-40D4-9046-F3FD53764558}
13L03,3430,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,1,13-L,13L03,180,{349EA5CD-F5D7-47D3-8CD2-B07CB27A5D9E}
13L04,3431,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,1,13-L,13L04,180,{D0AD2DA9-B6CA-4AED-A826-352357B4E75B}
13L05,3432,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,np rt,,stove pipe,1,13-L,13L05,180,{DAEEDDA8-5A1D-40B5-BC0E-1C1DBB98E236}
13L10,3433,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,1,13-L,13L10,180,{986D3B8B-F6F9-45B9-9AE4-93405B2663E9}
13L11,3434,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,1,13-L,13L11,180,{C19359C1-AD94-4D7A-B583-88254FF6F65F}
13L09,3435,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,1,13-L,13L09,180,{3A92F729-1A77-410B-ADDE-2694F5FECBF7}
12L51,3436,TALLBOY,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,1,12-L,12L51,0,{B956F467-13CA-4958-942D-29E6E643A0E0}
12L56,3437,TALLBOY,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,1,12-L,12L56,0,{07D92D10-9471-48C8-A0E6-B3D588882BB8}
12L57,3438,TALLBOY,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Other,,,1,12-L,12L57,0,{C2A1B9A8-3DDA-4773-9C87-15805F37595F}
12K51,3439,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,Other,,,1,12-K,12K51,0,{044EA967-49F7-4ECF-B763-6FB40717EAA6}
12K53,3440,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,Other,,,1,12-K,12K53,0,{35399ECA-84F3-4017-8947-4DF57303B5BC}
12K54,3441,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,Other,,,1,12-K,12K54,0,{5A3460BB-BC8D-4C29-B847-538A7C55D330}
12K55,3442,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,Other,,,1,12-K,12K55,0,{8C8ED311-A595-4704-9484-8B13A6C384E8}
12J51,3443,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J51,0,{4752640C-7BF9-4F4A-8525-8E96ADCEE39C}
12J52,3444,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J52,0,{BA92C6F3-2736-4047-9E13-37E1A581E468}
12J53,3445,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J53,0,{D25FF979-7F40-4B59-B7F0-3C6D0787DCFE}
12J54,3446,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J54,0,{46DE7AFF-1535-4B9F-9805-A490302C6677}
12J55,3447,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J55,0,{DA53DD18-4768-43A0-B4C9-474E8948C7C2}
12J56,3448,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,Deco Pole,,1,12-J,12J56,0,{C9D2D3EB-928E-400B-A5C1-83B77881F4D5}
12J57,3449,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J57,0,{EBA7885D-0D2E-435E-8C16-3608E2DBA5A6}
12J59,3450,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J59,0,{F55BCDDC-945E-4C30-B3D2-820E8D5E2E97}
12J60,3451,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J60,0,{EE15BD92-2652-40B7-8572-7B4B0B455E39}
12J61,3452,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J61,0,{2BB88F9F-9607-4DB1-AD28-C75FBC163FA3}
12J62,3453,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,12-J,12J62,0,{BE8A518C-D6AC-4877-A89A-10C591D6E52A}
12G51,3454,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,12-G,12G51,0,{214DE45A-F597-45DF-A4AE-C871267BA156}
12G52,3455,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,12-G,12G52,0,{EB7F1BCB-66A6-4EEB-AA8C-ED0C598A5429}
12G53,3456,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,12-G,12G53,0,{B95FA9D8-7AD3-4AD7-A7CE-73047B99895A}
12G54,3457,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,12-G,12G54,0,{747331F5-ED18-4523-B7CF-B3C8D08B91E1}
12G55,3458,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Compact Vehicle Only,,,2,12-G,12G55,0,{4AB95675-2948-49E7-B42A-5D76A102041C}
12G57,3459,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,12-G,12G57,0,{8343C420-65E7-47B0-AA1D-CC838853E0F1}
12G58,3460,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,12-G,12G58,0,{85A15C13-7B43-4574-83A7-EFF0359A396E}
12G59,3461,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,12-G,12G59,0,{3BEA4A79-E948-4106-A8EF-B5210B6DCE79}
12F51,3462,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5.00,8:30 - 5:00,Other,,,2,12-F,12F51,0,{E9FCD837-6924-44E1-A41E-0D55D8372F0B}
