OBJECTID,METER_ID,Meter_Styl,Type,Sub_Base,Max_Hours,Rate_Per_H,Rate_Per_D,Hours_Oper,Sign_Type,Notes,Duplex,LegacyID,Location,FacilityID,Rotation,GlobalID,XCOORD,YCOORD
3578,11K13,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,,,1,11-K,11K13,180,{A574098B-F2E8-496B-9AA7-6A0B9DC1268C},-95.930685,41.2562
3579,11K14,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,,,1,11-K,11K14,180,{30E32138-5EB8-4DB0-8C8E-FD4D9924B1C9},-95.930682,41.25625
3580,11K15,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,,,1,11-K,11K15,180,{B82D8759-D115-453D-BB5F-3683C4E09F4A},-95.930685,41.256259
3581,11K16,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,,,1,11-K,11K16,180,{C7B664D7-A210-4209-B6E7-DC97A1AAF981},-95.930685,41.256313
3582,11K17,TALLBOY,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,,,1,11-K,11K17,180,{B3CC4D4E-C71B-4CC6-92E9-08057DF89D39},-95.930687,41.256323
3583,10K51,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K51,0,{DB820F19-AFC1-4A50-9DB1-C8F73023C2BD},-95.930436,41.256355
3584,10K52,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K52,0,{89C11281-1523-44E7-A7E8-CA5F9367E74D},-95.930449,41.256269
3585,10K53,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K53,0,{EF46E06E-7258-4F52-8C2A-CF94FD188067},-95.930448,41.256254
3586,10K54,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K54,0,{81D1F99B-A927-41B5-871A-27903540FA9B},-95.930448,41.256215
3587,10K55,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K55,0,{8231ABFC-B0B7-4E86-B79F-EB34FDEB7658},-95.930449,41.2562
3588,10K56,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K56,0,{42CE4C56-1956-4580-AC9E-E78212C81F8E},-95.930446,41.256103
3589,10K57,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K57,0,{B976806F-AA2D-4472-A496-E6ECA9A25478},-95.930447,41.256093
3590,10K58,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K58,0,{7860FFD3-776C-4ACC-9456-1AB9D767A14C},-95.930447,41.256064
3591,10K59,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K59,0,{50DA3299-9F38-4C80-AC56-7396460B32BB},-95.930443,41.255939
3592,10K60,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K60,0,{FBDAE07B-5F20-4A78-9E7A-142D4307AAD2},-95.930444,41.255927
3593,10K61,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K61,0,{08985B2D-1B11-4B15-B7EB-FD25A0A8CFBE},-95.930451,41.255884
3594,10K62,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K62,0,{4DB2E59B-27DA-4361-9FE1-05C49710407D},-95.93045,41.255869
3595,10K63,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K63,0,{098EBD8E-6D3A-476C-8531-C361D5541177},-95.930455,41.255823
3596,10K64,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K64,0,{64CF2E25-172C-4DA0-BBD3-77534027C9D7},-95.930455,41.255808
3597,10K65,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K65,0,{C6A2BC98-0A5B-4BF9-93C8-42B9F4267979},-95.930454,41.255764
3598,10K66,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K66,0,{C428D128-F772-477D-B392-B089780C2A7E},-95.930454,41.255748
3599,10J52,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J52,0,{DBA6717A-CDC7-4877-A4F9-D34CAACAD4E0},-95.930459,41.255285
3600,10J53,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J53,0,{43BAEFB3-4054-4719-99AD-EB4B9159A2EA},-95.930459,41.255251
3601,10J54,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J54,0,{9911DAEC-1B44-4D65-A476-E27AE575A394},-95.930462,41.255221
3602,10J55,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J55,0,{0BD7C63F-916B-41D7-B662-3C07D9242B4D},-95.930459,41.255188
3603,10J56,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J56,0,{8014400E-59A4-42BE-B8A4-C5F19BC3828B},-95.930458,41.255156
3604,10J57,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J57,0,{B0236A58-6A5F-4B41-8ACD-E152C9E2061E},-95.930456,41.255128
3605,10J58,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J58,0,{11FF4787-D1D4-42E9-B0F6-4850D6F42834},-95.930458,41.255096
3606,10J59,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J59,0,{BEFE0DED-94B0-4928-8B8E-897BAB5DFADF},-95.930459,41.255066
3607,10J60,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking RT,Street Sweep Friday,Stove Pipe,1,10-J,10J60,0,{56A7B60B-C9BC-413C-88D8-19A1A6ED28AD},-95.930462,41.255034
3608,10J61,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J61,0,{0E2412DC-F8CF-477B-8411-E990A0EDC11A},-95.930455,41.254886
3609,10J62,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J62,0,{B247BE08-2F30-49D5-B549-8D9918F5245B},-95.930456,41.254872
3610,10J63,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J63,0,{EE5A8B50-EF84-4DC0-BF51-F191C907B350},-95.93046,41.254827
3611,10J64,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J64,0,{F3E80B37-6BEA-4989-B997-CC7A89CA3F2C},-95.930462,41.254816
3612,10J65,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J65,0,{52B97874-BF11-4B82-8F38-48F7BEECBC1F},-95.930461,41.254771
3613,10J66,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J66,0,{504A5E7C-1855-4CB2-98DB-26E17A5488F1},-95.930461,41.254762
3614,10K06,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K06,180,{258A9C30-FEEE-4163-B060-A13419169767},-95.92936,41.256195
3615,10K05,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K05,180,{29379527-A93C-4237-BC87-85FBE9517CC4},-95.929362,41.256054
3616,10K03,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K03,180,{93AEB3F9-7AB4-4AA1-B6D2-E11D43D94F9C},-95.929363,41.255887
3617,10K02,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,10-K,10K02,180,{09ADBDF4-7D88-4005-A239-FFB4ABC248CB},-95.929362,41.255826
3618,10K01,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,6pm - 6am,stove pipe,1,10-K,10K01,180,{FEAF5ED0-910A-464D-8330-816629A5CB4B},-95.929359,41.255769
3619,10J11,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J11,180,{7BDA6813-3895-4CBB-B880-847B0B7BD3F6},-95.929366,41.255271
3620,10J10,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J10,180,{6B0CAD0E-B23B-4ADC-BD82-910F7B722271},-95.929369,41.255195
3621,10J08,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J08,180,{C1C75C81-E643-4CEB-9AD2-66610F14C76C},-95.929364,41.255054
3622,10J07,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J07,180,{85F2CDA7-A8D5-4F97-B11F-19B0847181F3},-95.929365,41.25499
3623,10J09,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J09,180,{D5B4F844-984A-4F12-B041-057F67156D87},-95.929365,41.255128
3624,10J05,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J05,180,{07AA4832-62F0-4324-85E5-231D64063613},-95.929368,41.254873
3625,10J04,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J04,180,{E206F692-D8EC-4E39-93F9-159F3C8529A0},-95.929372,41.254807
3626,10J03,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J03,180,{B5104506-ABC3-4720-B58A-9766C408EEDE},-95.929369,41.254751
3627,10J02,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Friday,,1,10-J,10J02,180,{949854C5-45CB-4077-8102-E5F709ACE40F},-95.92937,41.254678
3628,10J01,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,No Parking LT,Street Sweep Friday,Stove Pipe,1,10-J,10J01,180,{4928BB42-65A3-40CC-BA1B-9D189E804206},-95.929362,41.254608
3629,9J63,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-J,9J63,0,{7E99132C-B3E6-49DF-A5FE-DDEC402E67D1},-95.929141,41.254673
3630,9J62,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-J,9J62,0,{D5FB115E-0235-4384-BECF-39A2E9BF7102},-95.929141,41.25474
3631,9J61,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-J,9J61,0,{9A6477B6-7692-4DC3-8D27-9E6852CCEC47},-95.929133,41.2548
3632,9J60,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-J,9J60,0,{4ECE050E-E053-4344-A84B-B7B125F2D826},-95.929132,41.254849
3633,9J59,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-J,9J59,0,{1947DEDF-5BA4-4A58-858F-62692BE0A2F9},-95.929135,41.254912
3634,9J58,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-J,9J58,0,{B8CF4E3E-09E7-470C-9E0B-2D83F8C48BA4},-95.92913,41.254961
3635,9J57,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-J,9J57,0,{5F111284-0920-43FB-ADF4-28D63E7CD7EB},-95.929131,41.255017
3636,9J56,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-J,9J56,0,{786E4323-1F1E-46E1-8474-E771C0CC7B86},-95.929131,41.255083
3637,9J55,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-J,9J55,0,{945F5E07-F4D7-4457-8E6B-687BED2850CC},-95.929132,41.255154
3638,9J54,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-J,9J54,0,{6E236A02-F558-4EB4-9355-2F90E8FD6807},-95.929128,41.255206
3639,9J53,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-J,9J53,0,{ECD61047-311C-4CD2-B799-D43C29501621},-95.929131,41.255252
3640,9J52,Tallboy,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking LT,Street Sweep Mon,Stove Pipe,1,9-J,9J52,0,{95862A33-A620-49D7-BBB7-2FA5961F1FD8},-95.929131,41.255302
3641,9K64,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K64,0,{C38DF3F4-74CE-4D61-83B8-16CE7BEAA500},-95.929126,41.255618
3642,9K63,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K63,0,{1590DD4D-7D38-4F60-A40E-0CC459071AE5},-95.929125,41.255676
3643,9K62,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K62,0,{213AE611-9265-4D6D-847D-4E05022DA891},-95.929122,41.255734
3644,9K61,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K61,0,{97725DDE-A46D-4FA1-B925-2CE2F6F18003},-95.929124,41.255789
3645,9K60,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K60,0,{9428C79C-3BAA-4EE1-9D8A-11BA84CDADEC},-95.929123,41.255851
3646,9K59,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K59,0,{2D866805-901B-4458-83CA-AE3892D49999},-95.929126,41.255914
3647,9K58,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K58,0,{E2B01AA7-5EB9-4E4E-A453-AD6EF918DF6F},-95.929126,41.255975
3648,9K57,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K57,0,{042F51AF-D391-4FE0-B4B4-B0548870305F},-95.929127,41.256034
3649,9K56,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K56,0,{5D46C6B7-E082-42E7-8BB6-B6FE63A39AD5},-95.929118,41.256095
3650,9K55,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K55,0,{1D89E547-71BA-4F3D-8BA7-F4506BE7A67F},-95.929119,41.256152
3651,9K54,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K54,0,{D88DC32B-DB31-4E66-8053-F96C062E022F},-95.929119,41.256214
3652,9K53,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Mon,,1,9-K,9K53,0,{A8D5DE55-28EC-459A-B2B9-F55FF3CF6C9A},-95.929119,41.256269
3653,9K52,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking LT,Street Sweep Mon,Stove Pipe,1,9-K,9K52,0,{5AA411B2-6E47-4066-91B4-37A202BB2B25},-95.929121,41.256333
3654,9L59,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Monday,,1,9-L,9L59,0,{6686E689-896C-419A-97E5-DC7AB9D50C55},-95.929115,41.256736
3655,9L58,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking,Street Sweep Monday,,1,9-L,9L58,0,{5E666FA8-5A1A-4D0C-9434-90A63E8229E0},-95.929117,41.256795
3656,9L57,TALLBOY,Electronic,Dirt,3 hours,.75 per hour,10,8:30 - 5:00,No Parking LT,Street Sweep Monday,Stove Pipe,1,9-L,9L57,0,{484B8F57-0393-430E-B395-00261643F5E0},-95.929119,41.25686
3657,9O07,VIP,Electronic,Load Dock,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,9-O,9O07,180,{02F7655E-8094-4F36-BD00-1F582E119606},-95.927977,41.260005
3658,9O08,VIP,Electronic,Load Dock,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,9-O,9O08,180,{ED3D5E59-D8DF-4848-B725-EF3EE79959E1},-95.927979,41.260018
3659,9O09,VIP,Electronic,Load Dock,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,9-O,9O09,180,{5A7C3606-F3D2-4D22-B9BF-D001D1EF7200},-95.927978,41.260065
3660,9O10,VIP,Electronic,Load Dock,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,9-O,9O10,180,{6BC23AF9-10ED-46C4-BBAA-FA7D7009B478},-95.927984,41.260083
3661,9O11,VIP,Electronic,Load Dock,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,9-O,9O11,180,{45969128-82C5-45A0-B00E-EFFB3EF46B88},-95.927981,41.260126
3662,9O12,VIP,Electronic,Load Dock,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,9-O,9O12,180,{F59913F0-97F7-4E10-8511-AD7413EE2628},-95.927982,41.260146
3663,9O13,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,NP LT,STOVEPIPE,,1,9-O,9O13,180,{6BFF6282-775F-4C48-994D-3BB5DCA6BB56},-95.92798,41.260276
3664,9O17,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,9-O,9O17,180,{D939995C-FD6A-4FA7-9771-7421A779DDFA},-95.927978,41.26038
3665,9O18,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,9-O,9O18,180,{87C82671-3F92-45D6-8633-D909DF2983CA},-95.927979,41.260396
3666,9O19,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,9-O,9O19,180,{D444D853-168D-44CD-96A8-C32CDB2B451E},-95.927975,41.260438
3667,9O20,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10,8:30 - 5:00,,,,1,9-O,9O20,180,{99A2CAE8-5F64-4608-832D-FF5E218C96BD},-95.927976,41.260454
3668,14G05,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5,8:30 - 5:00,,,,2,14-G,14G05,180,{1F521192-ED50-485C-84B4-1DED6C120660},-95.934672,41.254229
3669,15G00,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,15-G,15G00,180,{616AC45F-77D0-48EF-896B-6FA8C47D69B4},-95.936,41.2536
3670,15G01,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,15-G,15G01,180,{5ECB3A89-6C24-478A-9417-BB1ABB388681},-95.935998,41.253614
3671,15G02,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,15-G,15G02,180,{1CE7D8D0-B1F5-439E-81C8-88EDB30993E8},-95.935999,41.253654
3672,15G03,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,15-G,15G03,180,{BDA46CCA-852D-4F1F-8BC4-9110CFE39BC3},-95.935998,41.253672
3673,15G04,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,15-G,15G04,180,{6F7BBFC9-4EE5-4F14-898D-CA7A1DE37EC1},-95.936,41.253816
3674,15G05,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,15-G,15G05,180,{575F15F0-4428-4C09-B1BC-5F88A15AB702},-95.936,41.25383
3675,15G06,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,15-G,15G06,180,{45E5A43B-F600-41A1-BD30-EE93FAA9B4B5},-95.935997,41.253868
3676,14F25,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,14-F,14F25,270,{07AD0BCB-9664-4DE8-80E1-C94C9946E590},-95.935235,41.253291
3677,14F32,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,14-F,14F32,270,{12AD579F-0277-4FF0-A39A-8E3104F412CE},-95.935557,41.253295
3678,14F33,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,14-F,14F33,270,{B3CB31A3-A8DE-4D95-B46E-E7195964822D},-95.935573,41.253296
3679,14F34,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,14-F,14F34,270,{FE9204A9-F67B-4BD1-A1E5-00A5A4DA3C7F},-95.93564,41.253295
3680,14F35,VIP,Electronic,Concrete Sidewalk,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,14-F,14F35,270,{3877CCF6-9BE3-402E-80E5-0A8784176431},-95.935656,41.253297
3681,15G87,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5,8:30 - 5:00,This Car,,,3,15-G,15G87,90,{19F9E606-C25F-44C1-BB1B-67430F0190DB},-95.936518,41.253477
3682,15G88,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5,8:30 - 5:00,This Car,,,3,15-G,15G88,90,{5B3D576A-EB08-4396-94BC-77C0553C92E2},-95.936503,41.253477
3683,15G90,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5,8:30 - 5:00,This Car,,,3,15-G,15G90,90,{807CC126-7F7E-4DC4-A363-255CB81BB8B9},-95.936384,41.253475
3684,15G91,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5,8:30 - 5:00,This Car,,,3,15-G,15G91,90,{4E33DB47-642F-4478-8832-FB48611F3ADA},-95.936315,41.253476
3685,15G92,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5,8:30 - 5:00,This Car,,,3,15-G,15G92,90,{9182DAAF-57A1-49F6-BAEE-329527EFD162},-95.936303,41.253476
3686,15G93,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5,8:30 - 5:00,This Car,,,3,15-G,15G93,90,{1DAEA92E-9C69-48D0-9CFD-1EDE3B466A23},-95.936233,41.253475
3687,15G94,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5,8:30 - 5:00,This Car,,,3,15-G,15G94,90,{5FF5CF76-0996-40F6-9E25-6F6146449F61},-95.936221,41.253473
3688,15G95,VIP,Mechanical,Concrete Sidewalk,10 hours,.25 per 75 min,5,8:30 - 5:00,This Car,,,3,15-G,15G95,90,{0111100D-AF3C-4A57-8A4F-EC6047E6091A},-95.936157,41.253475
3689,13T51,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T51,0,{9F74FF2C-77CA-4C0D-84F2-6EA49A97D632},-95.934378,41.265598
3690,13T52,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T52,0,{EF045268-3C44-4711-BEAC-438633BEC396},-95.934379,41.265581
3691,13T53,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T53,0,{C014B037-0980-4ED2-9599-B710EEFB3FC0},-95.934385,41.265475
3692,13T54,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T54,0,{9EF42DE9-0EFD-4859-8CDE-370FD781ACCC},-95.934384,41.265464
3693,13T55,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T55,0,{287E0CD2-E052-4490-A889-413944B90F55},-95.934383,41.265352
3694,13T56,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T56,0,{0E1A003C-4235-473A-9876-C3493A3A518E},-95.934383,41.265341
3695,13T57,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T57,0,{8D7DE44F-7B0C-4ACF-B9F3-1B0A16556369},-95.934383,41.265234
3696,13T58,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T58,0,{07363DC8-4C2D-4D51-8A39-11A2AC06FB83},-95.934382,41.265218
3697,13T59,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T59,0,{9F57158D-0D7C-4B44-A005-3FE796DC820B},-95.934384,41.265108
3698,13T60,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T60,0,{18163845-C970-4585-B0FE-9F2F716F2A30},-95.934384,41.265098
3699,13T61,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T61,0,{38769418-50B7-4E20-8959-CA47BC7A5008},-95.934386,41.264987
3700,13T62,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T62,0,{62AA8890-FC9E-480E-8DF0-E59D48DD358E},-95.934384,41.264974
3701,13T63,VIP,Electronic,Dirt,10 hours,.25 per hour,5,8:30 - 5:00,,,,3,13-T,13T63,0,{131EC9F3-3A60-4A54-88DE-483FC84648C9},-95.934391,41.264792
